,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1387,Laurelhurst,47.65948419608027,-122.27884899806382,Laurelhurst Community Center Tennis Courts,47.658974,-122.27836,Tennis Court
1388,Laurelhurst,47.65948419608027,-122.27884899806382,Laurelhurst Playfield,47.65968853319707,-122.277802448941,Park
1389,Laurelhurst,47.65948419608027,-122.27884899806382,Health Insurance Team,47.659038,-122.281842,Insurance Office
1390,Laurelhurst,47.65948419608027,-122.27884899806382,Ocean Pharmacy,47.66214263475028,-122.28068063089952,Pharmacy
1391,Laurelhurst,47.65948419608027,-122.27884899806382,Red Raspus Studios,47.66321890282775,-122.27762671999572,Music Venue
1392,Laurelhurst,47.65948419608027,-122.27884899806382,Children's Gift Shop,47.662645,-122.282762,Gift Shop
1393,Roosevelt,47.68307101675982,-122.31641285007336,Mojito,47.684259651015545,-122.31615120824802,Latin American Restaurant
1394,Roosevelt,47.68307101675982,-122.31641285007336,The Shambles,47.686509,-122.31233,Bar
1395,Roosevelt,47.68307101675982,-122.31641285007336,Starbucks,47.682255345830754,-122.31720361447366,Coffee Shop
1396,Roosevelt,47.68307101675982,-122.31641285007336,Roosevelt Vision,47.6796935,-122.3176735,Optical Shop
1397,Roosevelt,47.68307101675982,-122.31641285007336,Chiang's Gourmet,47.6863954797841,-122.31419829135095,Chinese Restaurant
1398,Roosevelt,47.68307101675982,-122.31641285007336,Shell,47.68334001651886,-122.31762233985697,Gas Station
1399,Roosevelt,47.68307101675982,-122.31641285007336,Safeway,47.68197097039437,-122.31700034471942,Grocery Store
1400,Roosevelt,47.68307101675982,-122.31641285007336,Rooster's Espresso,47.685862499768,-122.31479025498982,Coffee Shop
1401,Roosevelt,47.68307101675982,-122.31641285007336,Rainbow Point,47.68299190001858,-122.32141654384262,Park
1402,Roosevelt,47.68307101675982,-122.31641285007336,Don Lucho’s,47.686616,-122.317709,Peruvian Restaurant
1403,Roosevelt,47.68307101675982,-122.31641285007336,Little Gym,47.68645808004245,-122.31231821923897,Gym
1404,Georgetown,47.54141970470154,-122.31808500977216,Calozzi's Cheesesteaks,47.54028722257326,-122.32256654219213,Sandwich Place
1405,Georgetown,47.54141970470154,-122.31808500977216,Oxbow Park,47.54385161059548,-122.32240173716762,Park
1406,Georgetown,47.54141970470154,-122.31808500977216,Shell,47.538594,-122.320001,Gas Station
1407,Georgetown,47.54141970470154,-122.31808500977216,Georgetown Powerplant Museum,47.542747999999996,-122.31620500000001,Museum
1408,Georgetown,47.54141970470154,-122.31808500977216,Metro Bus Stop #46025,47.53955,-122.320496,Bus Stop
1409,Georgetown,47.54141970470154,-122.31808500977216,Georgetown Steam Plant,47.543668624656895,-122.31650729003692,Museum
1410,Georgetown,47.54141970470154,-122.31808500977216,Jet City CrossFit,47.5448184270583,-122.31774934884658,Gym / Fitness Center
1411,South Park,47.52827901040988,-122.32601221781538,Cesar Chavez Park,47.52667750728217,-122.32533931732176,Park
1412,South Park,47.52827901040988,-122.32601221781538,Burdick Brewery,47.530318,-122.32326100000002,Brewery
1413,South Park,47.52827901040988,-122.32601221781538,Osprey Bistro,47.526024,-122.328926,Restaurant
1414,South Park,47.52827901040988,-122.32601221781538,Seattle Public Library - South Park,47.526264000000005,-122.322593,Library
1415,South Park,47.52827901040988,-122.32601221781538,Georgetown Duwamish River Park,47.530632098283405,-122.32291842176593,Park
1416,South Park,47.52827901040988,-122.32601221781538,Seattle Bartending College,47.52617388632987,-122.3295156934273,Bar
1417,South Park,47.52827901040988,-122.32601221781538,Contemporary Espresso Carts,47.526496,-122.330227,Food
1418,South Park,47.52827901040988,-122.32601221781538,Break Time Deli,47.52609608353152,-122.32989282554645,Deli / Bodega
1419,South Park,47.52827901040988,-122.32601221781538,Phil's Bindery,47.52559930603711,-122.32977658672249,Bookstore
1420,South Park,47.52827901040988,-122.32601221781538,Tin Dog Brewing,47.52560412288912,-122.32981632890461,Brewery
1421,South Park,47.52827901040988,-122.32601221781538,La Toscanella South Park,47.5256773516526,-122.33017395759842,Italian Restaurant
1422,Wedgwood,47.69062029227398,-122.29188573666364,U.S. Bank ATM,47.691941,-122.29041200000002,ATM
1423,Wedgwood,47.69062029227398,-122.29188573666364,Redbox,47.689632822344294,-122.29044821763097,Video Store
1424,Wedgwood,47.69062029227398,-122.29188573666364,Cafe Javasti - Wedgwood,47.691391084571244,-122.29081701495332,Coffee Shop
1425,Wedgwood,47.69062029227398,-122.29188573666364,Van Gogh Coffee,47.6890059078203,-122.29020089129821,Coffee Shop
1426,Wedgwood,47.69062029227398,-122.29188573666364,Wells Fargo,47.690760521509304,-122.29113847017288,Bank
1427,Wedgwood,47.69062029227398,-122.29188573666364,Wedgwood Alehouse,47.69065180709169,-122.2909886529071,Pub
1428,Wedgwood,47.69062029227398,-122.29188573666364,Rite Aid,47.690673,-122.290211,Pharmacy
1429,Wedgwood,47.69062029227398,-122.29188573666364,Wedgwood Broiler,47.689218569711564,-122.29039674533793,Steakhouse
1430,Wedgwood,47.69062029227398,-122.29188573666364,QFC,47.6899059,-122.2903932,Supermarket
1431,Wedgwood,47.69062029227398,-122.29188573666364,All That Dance,47.69044046122571,-122.29106444850349,Dance Studio
1432,Wedgwood,47.69062029227398,-122.29188573666364,The Lounge @ Wedgwood Broiler,47.68929888838004,-122.29019551251727,Lounge
1433,Wedgwood,47.69062029227398,-122.29188573666364,our lady of the lake gym,47.693518,-122.289323,Gym
1434,Wedgwood,47.69062029227398,-122.29188573666364,Wedgwood Rock,47.68667379708589,-122.29216594140598,Park
1435,Industrial District,47.572319014174,-122.33747661452902,Penske Truck Rental,47.5720960385983,-122.33487188816065,Rental Service
1436,Industrial District,47.572319014174,-122.33747661452902,Restaurant Depot,47.568440856414185,-122.33774764403621,Kitchen Supply Store
1437,Industrial District,47.572319014174,-122.33747661452902,Blue Water Taco Grill,47.57592854446613,-122.33402618516028,Taco Place
1438,Industrial District,47.572319014174,-122.33747661452902,Seapine Brewing Company,47.57603990437763,-122.3354269370359,Brewery
1439,Industrial District,47.572319014174,-122.33747661452902,SODO Deli,47.57470700318075,-122.33408608897473,Deli / Bodega
1440,Industrial District,47.572319014174,-122.33747661452902,1st ave Train Tracks,47.57158967422737,-122.33530204899834,Train Station
1441,Industrial District,47.572319014174,-122.33747661452902,Bargreen Ellingson Restaurant Supply & Design,47.570459,-122.33478600000001,Food Service
1442,Industrial District,47.572319014174,-122.33747661452902,$ODO LOFT,47.57470825390221,-122.33385583456193,Arts & Entertainment
1443,Industrial District,47.572319014174,-122.33747661452902,Kelly Paper,47.574032,-122.33290600000001,Paper / Office Supplies Store
1444,Industrial District,47.572319014174,-122.33747661452902,Ganja Goddess,47.57529305869362,-122.33430613809828,Marijuana Dispensary
1445,Industrial District,47.572319014174,-122.33747661452902,Emerald City Pet Rescue,47.57577772586507,-122.3338617297836,Animal Shelter
1446,Broadview,47.72021687018634,-122.36553757326189,Seattle Puppetory Theatre,47.723515,-122.369127,Concert Hall
1447,Broadview,47.72021687018634,-122.36553757326189,Carkeek park walking trails,47.72348498518267,-122.36971739379523,Trail
1448,Bitter Lake,47.719506036232005,-122.35021822213868,Chada Thai,47.71966349876733,-122.35511390944248,Thai Restaurant
1449,Bitter Lake,47.719506036232005,-122.35021822213868,Redbox,47.7196,-122.355579,Video Store
1450,Bitter Lake,47.719506036232005,-122.35021822213868,Interurban Trail North,47.715629027981706,-122.3500478064028,Trail
1451,Bitter Lake,47.719506036232005,-122.35021822213868,SUBWAY,47.71927323312752,-122.34438236853441,Sandwich Place
1452,Bitter Lake,47.719506036232005,-122.35021822213868,Chick-fil-A,47.7225581,-122.3456721,Fast Food Restaurant
1453,Bitter Lake,47.719506036232005,-122.35021822213868,Krispy Kreme Doughnuts,47.71980488290206,-122.34542190936679,Donut Shop
1454,Bitter Lake,47.719506036232005,-122.35021822213868,Domino's Pizza,47.71994161700571,-122.35508824994213,Pizza Place
1455,Bitter Lake,47.719506036232005,-122.35021822213868,Firestone Complete Auto Care,47.72107752,-122.34556568,Automotive Shop
1456,Bitter Lake,47.719506036232005,-122.35021822213868,76 / In-n-Out Mini Mart,47.71929459431697,-122.34457320089018,Gas Station
1457,Bitter Lake,47.719506036232005,-122.35021822213868,7-Eleven,47.7199406481385,-122.355228513479,Convenience Store
1458,Bitter Lake,47.719506036232005,-122.35021822213868,Jack in the Box,47.72031778093748,-122.34544783830643,Fast Food Restaurant
1459,Bitter Lake,47.719506036232005,-122.35021822213868,Ichi Roll Teriyaki,47.719686911675346,-122.35506623717754,Sushi Restaurant
1460,Bitter Lake,47.719506036232005,-122.35021822213868,Lowe's,47.720581,-122.346878,Hardware Store
1461,Bitter Lake,47.719506036232005,-122.35021822213868,Bank of America ATM,47.72082714009171,-122.34552392494686,ATM
1462,Bitter Lake,47.719506036232005,-122.35021822213868,Les Schwab Tire Center,47.71826956,-122.34528613,Automotive Shop
1463,Bitter Lake,47.719506036232005,-122.35021822213868,N 125th and Aurora,47.71930707601801,-122.34494775693248,Intersection
1464,Bitter Lake,47.719506036232005,-122.35021822213868,The Furniture Guy,47.71936189686411,-122.35565561471223,Antique Shop
1465,Bitter Lake,47.719506036232005,-122.35021822213868,Seattle Tonics,47.717511,-122.345548,Marijuana Dispensary
1466,Bitter Lake,47.719506036232005,-122.35021822213868,Armadillo Consignment,47.719263,-122.35586699999999,Furniture / Home Store
1467,Bitter Lake,47.719506036232005,-122.35021822213868,Siam Bistro,47.720366,-122.344692,Thai Restaurant
1468,Bitter Lake,47.719506036232005,-122.35021822213868,Heads Or Tails,47.72059790190491,-122.34471108632069,Dive Bar
1469,Bitter Lake,47.719506036232005,-122.35021822213868,Wicked Good Grinders,47.7196573246086,-122.35596591468729,Food Truck
1470,Bitter Lake,47.719506036232005,-122.35021822213868,Mary's on Aurora,47.718788,-122.344443,Marijuana Dispensary
1471,Bitter Lake,47.719506036232005,-122.35021822213868,Broadview Tap House,47.719337,-122.35615200000001,Beer Bar
1472,Bitter Lake,47.719506036232005,-122.35021822213868,L'forno,47.723272,-122.348015,Restaurant
1473,Bitter Lake,47.719506036232005,-122.35021822213868,Robb's 125th St. Grill,47.71931605922423,-122.34516570390294,Steakhouse
1474,North Beach - Blue Ridge,47.69968906799548,-122.38420281670865,Swansons Nursery,47.70034158964551,-122.37810308465578,Garden Center
1475,North Beach - Blue Ridge,47.69968906799548,-122.38420281670865,Blue Ridge Places,47.70306883221918,-122.38105416297911,Park
1476,North Beach - Blue Ridge,47.69968906799548,-122.38420281670865,Barn & Field Kitchen & Bakery,47.700046043551325,-122.37811866821097,Café
1477,North Beach - Blue Ridge,47.69968906799548,-122.38420281670865,Santa's Yurt at Swansons Nursery,47.700285,-122.377698,Photography Studio
1478,Crown Hill,47.696996980915124,-122.37249973249239,Baja Tacos & Beer,47.696827,-122.37241499999999,Taco Place
1479,Crown Hill,47.696996980915124,-122.37249973249239,Dick's Drive-In,47.69650043366759,-122.37174788240405,Burger Joint
1480,Crown Hill,47.696996980915124,-122.37249973249239,The Thirsty Fish,47.69521376887744,-122.37527285292575,Sports Bar
1481,Crown Hill,47.696996980915124,-122.37249973249239,Papa John's Pizza,47.694423,-122.375077,Pizza Place
1482,Crown Hill,47.696996980915124,-122.37249973249239,Holy Grounds Coffee House,47.69445984810628,-122.3749041734281,Coffee Shop
1483,Crown Hill,47.696996980915124,-122.37249973249239,SUBWAY,47.69412762198758,-122.37634694154724,Sandwich Place
1484,Crown Hill,47.696996980915124,-122.37249973249239,McDonald's,47.69506999628123,-122.37448290805332,Fast Food Restaurant
1485,Crown Hill,47.696996980915124,-122.37249973249239,Petco,47.693802230348986,-122.37589311010498,Pet Store
1486,Crown Hill,47.696996980915124,-122.37249973249239,Crown Hill Pet Supply,47.69564161291369,-122.37463462852224,Pet Store
1487,Crown Hill,47.696996980915124,-122.37249973249239,Gourmet Latte,47.694161255417605,-122.3757177338358,Coffee Shop
1488,Crown Hill,47.696996980915124,-122.37249973249239,Just Food For Dogs,47.6935592,-122.3758804,Pet Store
1489,Crown Hill,47.696996980915124,-122.37249973249239,Soundview Play Fields,47.69553089903225,-122.37858305907632,Baseball Field
1490,Greenwood,47.69417433724555,-122.3553241543469,Flying Bike Cooperative Brewery,47.692122768749485,-122.35517491863925,Brewery
1491,Greenwood,47.69417433724555,-122.3553241543469,Shanghai Room,47.692263316648685,-122.35511558854364,Lounge
1492,Greenwood,47.69417433724555,-122.3553241543469,Mud Bay,47.69163524626908,-122.35762291094933,Pet Store
1493,Greenwood,47.69417433724555,-122.3553241543469,Gainsbourg,47.69142155514444,-122.35514729320126,French Restaurant
1494,Greenwood,47.69417433724555,-122.3553241543469,Snapdoodle,47.69112635768305,-122.35704998869059,Bookstore
1495,Greenwood,47.69417433724555,-122.3553241543469,Ladywell's Vitality Spa & Sauna,47.691412045398486,-122.35739042430747,Spa
1496,Greenwood,47.69417433724555,-122.3553241543469,FlintCreek Cattle Co.,47.690559633168526,-122.35542071893997,Steakhouse
1497,Greenwood,47.69417433724555,-122.3553241543469,North Star Diner,47.6923012626954,-122.35509140966862,Diner
1498,Greenwood,47.69417433724555,-122.3553241543469,The Cozy Nut Tavern,47.69054729248996,-122.3567953099054,Bar
1499,Greenwood,47.69417433724555,-122.3553241543469,La Conasupo,47.69106170847363,-122.35521414187436,Mexican Restaurant
1500,Greenwood,47.69417433724555,-122.3553241543469,Gorditos,47.6905423106435,-122.35573931883447,Mexican Restaurant
1501,Greenwood,47.69417433724555,-122.3553241543469,Monkey Grind Espresso Bar,47.69065857179805,-122.35136264389898,Coffee Shop
1502,Greenwood,47.69417433724555,-122.3553241543469,Chocolati Greenwood,47.68973167737688,-122.3556025434268,Coffee Shop
1503,Greenwood,47.69417433724555,-122.3553241543469,Hummus Cafe,47.69059029580317,-122.35524091090781,Middle Eastern Restaurant
1504,Greenwood,47.69417433724555,-122.3553241543469,Starbucks,47.69273887290132,-122.35526083213821,Coffee Shop
1505,Greenwood,47.69417433724555,-122.3553241543469,Subway,47.69143033723455,-122.35595020923364,Sandwich Place
1506,Greenwood,47.69417433724555,-122.3553241543469,The Olive & Grape,47.690844997634954,-122.35514050115624,Mediterranean Restaurant
1507,Greenwood,47.69417433724555,-122.3553241543469,Starbucks,47.69170754629118,-122.35887839359094,Coffee Shop
1508,Greenwood,47.69417433724555,-122.3553241543469,Razzi's Pizzeria,47.6911066364738,-122.35536215957266,Pizza Place
1509,Greenwood,47.69417433724555,-122.3553241543469,Great Clips,47.6920522,-122.3554934,Salon / Barbershop
1510,Greenwood,47.69417433724555,-122.3553241543469,Teachers Lounge,47.69078813521612,-122.3553699574463,Bar
1511,Greenwood,47.69417433724555,-122.3553241543469,Phad Thai,47.690955027011526,-122.35517204257971,Thai Restaurant
1512,Greenwood,47.69417433724555,-122.3553241543469,The Angry Beaver,47.69026830186801,-122.35509724015354,Sports Bar
1513,Greenwood,47.69417433724555,-122.3553241543469,Chaco Canyon Organic Café,47.69010606193001,-122.35513690184001,Vegetarian / Vegan Restaurant
1514,Greenwood,47.69417433724555,-122.3553241543469,Chase Bank,47.6907587,-122.3549794,Bank
1515,Greenwood,47.69417433724555,-122.3553241543469,The Lodge,47.690697,-122.355518,Gastropub
1516,Greenwood,47.69417433724555,-122.3553241543469,Baranof Bar & Restaurant,47.691790465387975,-122.35575815308506,Karaoke Bar
1517,Greenwood,47.69417433724555,-122.3553241543469,Taproot Theater,47.69073615138386,-122.3562191956838,Theater
1518,Greenwood,47.69417433724555,-122.3553241543469,Fred Meyer,47.6918485,-122.3587792,Supermarket
1519,Greenwood,47.69417433724555,-122.3553241543469,Bartell Drugs,47.691160219245255,-122.35732735981567,Pharmacy
1520,South Juanita,47.70274724218649,-122.20216872188468,McAuliffe Park,47.70450597264006,-122.19762976854831,Park
1521,Kingsgate,47.72558612202606,-122.17259287603883,Kingsgate V Main Entrance,47.72823881027584,-122.17291004862136,Garden
1522,North Juanita,47.7215265128859,-122.20143057364668,Starbucks,47.71999943429538,-122.19909863825114,Coffee Shop
1523,North Juanita,47.7215265128859,-122.20143057364668,Jamba Juice,47.723349,-122.206037,Juice Bar
1524,North Juanita,47.7215265128859,-122.20143057364668,I Love Bento's,47.72188809548216,-122.2071579380657,Sushi Restaurant
1525,North Juanita,47.7215265128859,-122.20143057364668,Redbox,47.720335,-122.207761,Video Store
1526,North Juanita,47.7215265128859,-122.20143057364668,Dairy Queen,47.72328332098805,-122.20730602741241,Ice Cream Shop
1527,North Juanita,47.7215265128859,-122.20143057364668,Petco,47.72357940673828,-122.20577239990234,Pet Store
1528,North Juanita,47.7215265128859,-122.20143057364668,The Game Neighborhood Grill,47.721621479971056,-122.20733975391914,Bar
1529,North Juanita,47.7215265128859,-122.20143057364668,Great Clips,47.7236286,-122.2055807,Salon / Barbershop
1530,North Juanita,47.7215265128859,-122.20143057364668,Shell,47.72089065994981,-122.20751298958918,Gas Station
1531,North Juanita,47.7215265128859,-122.20143057364668,La Corona,47.7218928116531,-122.20732041199174,Mexican Restaurant
1532,North Juanita,47.7215265128859,-122.20143057364668,Safeway,47.7232709,-122.2062858,Grocery Store
1533,North Juanita,47.7215265128859,-122.20143057364668,Starbucks,47.72358,-122.206419,Coffee Shop
1534,North Juanita,47.7215265128859,-122.20143057364668,Edith Moulton Park,47.71994208190005,-122.19907226027509,Park
1535,North Juanita,47.7215265128859,-122.20143057364668,Unleashed by Petco,47.72344823470825,-122.20570226976764,Pet Store
1536,North Juanita,47.7215265128859,-122.20143057364668,McDonald's,47.722749229494134,-122.20738917589188,Fast Food Restaurant
1537,North Juanita,47.7215265128859,-122.20143057364668,Park Cleaners,47.723588,-122.20626399999999,Laundry Service
1538,North Juanita,47.7215265128859,-122.20143057364668,Readi Spaghetti,47.723664,-122.207173,Italian Restaurant
1539,Finn Hill,47.71786018663348,-122.23389381440285,Takeout Online,47.71855294704437,-122.23366677761078,American Restaurant
1540,Finn Hill,47.71786018663348,-122.23389381440285,Burrows Asphalt Sealing,47.7172783,-122.2363281,Construction & Landscaping
1541,Finn Hill,47.71786018663348,-122.23389381440285,Stack Plumbing Inc,47.715026,-122.233323,Construction & Landscaping
1542,Finn Hill,47.71786018663348,-122.23389381440285,Cristobal Coffee Importers,47.720957,-122.237356,Coffee Shop
1543,Finn Hill,47.71786018663348,-122.23389381440285,Two Friends Floral Design Studio,47.713905,-122.234541,Flower Shop
1544,Bridle Trails,47.660723902587925,-122.17655495429338,KGF Equestrian,47.658732,-122.1734,Stables
1545,Bridle Trails,47.660723902587925,-122.17655495429338,Central Park Tennis Club,47.6599519851601,-122.171236412944,Tennis Court
1546,Bridle Trails,47.660723902587925,-122.17655495429338,The Barn,47.659347,-122.170389,Gym
1547,Central Houghton,47.65660321025795,-122.1947860386377,The Aerie Café,47.657452473716745,-122.19346192181123,Café
1548,Central Houghton,47.65660321025795,-122.1947860386377,Amundsen Music Center,47.658416748046875,-122.19479370117188,Music Venue
1549,Central Houghton,47.65660321025795,-122.1947860386377,The Caf,47.65920124426252,-122.19469922332172,College Cafeteria
1550,Central Houghton,47.65660321025795,-122.1947860386377,Alki Park,47.65944129441417,-122.19400645301353,Park
1551,Central Houghton,47.65660321025795,-122.1947860386377,Carillon Woods,47.65644454956055,-122.19908905029297,Park
1552,Lakeview,47.65259286763717,-122.20517865638341,Le Grand Bistro Américain,47.656424962911,-122.20740354353944,French Restaurant
1553,Lakeview,47.65259286763717,-122.20517865638341,Starbucks,47.65661056,-122.2066126,Coffee Shop
1554,Lakeview,47.65259286763717,-122.20517865638341,Yarrow Bay Marina,47.65393446342073,-122.20537159134666,Harbor / Marina
1555,Lakeview,47.65259286763717,-122.20517865638341,av watersports,47.649856699381296,-122.20565200760709,Athletics & Sports
1556,Lakeview,47.65259286763717,-122.20517865638341,"Ucons, L.L.C.",47.6519093,-122.1989356,Business Service
1557,Moss Bay,47.67389286044311,-122.20061087338553,The Heathman Hotel Kirkland,47.67562965643577,-122.20381123366153,Hotel
1558,Moss Bay,47.67389286044311,-122.20061087338553,Shake Shack,47.677273,-122.2002,Burger Joint
1559,Moss Bay,47.67389286044311,-122.20061087338553,Isarn Thai Soul Kitchen,47.67431950461443,-122.20603620256811,Thai Restaurant
1560,Moss Bay,47.67389286044311,-122.20061087338553,Lounge By Top Golf,47.677523,-122.199838,Lounge
1561,Moss Bay,47.67389286044311,-122.20061087338553,LizzyKate,47.675336,-122.205722,Tea Room
1562,Moss Bay,47.67389286044311,-122.20061087338553,Top Golf,47.677576,-122.199848,Sports Bar
1563,Moss Bay,47.67389286044311,-122.20061087338553,Cactus,47.676146108282424,-122.20585326756678,Mexican Restaurant
1564,Moss Bay,47.67389286044311,-122.20061087338553,Sirena Gelato,47.675991372247594,-122.20624917946668,Ice Cream Shop
1565,Moss Bay,47.67389286044311,-122.20061087338553,Rococo,47.67631829904391,-122.20539750120341,Café
1566,Moss Bay,47.67389286044311,-122.20061087338553,Seattle Coffee Gear,47.6781112,-122.1993025,Kitchen Supply Store
1567,Moss Bay,47.67389286044311,-122.20061087338553,Chase Bank,47.67528256755225,-122.20408888152222,Bank
1568,Moss Bay,47.67389286044311,-122.20061087338553,Cafe Happy,47.67565126634268,-122.20635467189162,Chinese Restaurant
1569,Moss Bay,47.67389286044311,-122.20061087338553,Peter Kirk Park,47.67784238698113,-122.20204162228065,Playground
1570,Moss Bay,47.67389286044311,-122.20061087338553,Ben & Jerry's,47.67423602246058,-122.20577991522987,Ice Cream Shop
1571,Moss Bay,47.67389286044311,-122.20061087338553,U.S. Bank ATM,47.67448926407617,-122.20525302845274,ATM
1572,Moss Bay,47.67389286044311,-122.20061087338553,Orangetheory Fitness,47.676491,-122.204578,Gym / Fitness Center
1573,Moss Bay,47.67389286044311,-122.20061087338553,Sushi Joa - Kirkland,47.67570494299119,-122.20633925324186,Sushi Restaurant
1574,Moss Bay,47.67389286044311,-122.20061087338553,Alanya Cafe,47.6755899326549,-122.20668675496132,Turkish Restaurant
1575,Moss Bay,47.67389286044311,-122.20061087338553,Lai Thai,47.676143427472105,-122.20606156856387,Thai Restaurant
1576,Moss Bay,47.67389286044311,-122.20061087338553,Homegrown,47.67538140211186,-122.20637982464068,Sandwich Place
1577,Moss Bay,47.67389286044311,-122.20061087338553,Bottle & Bull,47.67525247383147,-122.20650734140217,Restaurant
1578,Moss Bay,47.67389286044311,-122.20061087338553,Ristorante Paradiso,47.676172152550855,-122.20592587876446,Italian Restaurant
1579,Moss Bay,47.67389286044311,-122.20061087338553,Redbox,47.674401891185845,-122.2051951389231,Video Store
1580,Moss Bay,47.67389286044311,-122.20061087338553,Sweet Cakes,47.67633267863478,-122.20570305823526,Cupcake Shop
1581,Moss Bay,47.67389286044311,-122.20061087338553,Subway,47.677136005500465,-122.2036944306364,Sandwich Place
1582,Moss Bay,47.67389286044311,-122.20061087338553,French Bakery,47.6753855343161,-122.20362905916812,Bakery
1583,Moss Bay,47.67389286044311,-122.20061087338553,The UPS Store,47.6767266,-122.2047688,Shipping Store
1584,Moss Bay,47.67389286044311,-122.20061087338553,Starbucks,47.677816,-122.199834,Coffee Shop
1585,Moss Bay,47.67389286044311,-122.20061087338553,Chainline Brewing,47.67180443566321,-122.1970154528018,Brewery
1586,Moss Bay,47.67389286044311,-122.20061087338553,Volterra,47.675537733277125,-122.2054239905151,Italian Restaurant
1587,Everest,47.671770611165876,-122.19193435956937,Chainline Brewing,47.67180443566321,-122.1970154528018,Brewery
1588,Everest,47.671770611165876,-122.19193435956937,International School of Classical Ballet,47.671730696552196,-122.19658002755202,Dance Studio
1589,Everest,47.671770611165876,-122.19193435956937,Stage 7 Pianos,47.67137908935547,-122.19686889648438,Music Venue
1590,Everest,47.671770611165876,-122.19193435956937,FooBar,47.67026226395549,-122.19737025710818,Café
1591,Everest,47.671770611165876,-122.19193435956937,Metro Bus Stop #70679,47.668865483594956,-122.1964168096806,Bus Stop
1592,Everest,47.671770611165876,-122.19193435956937,Metro Bus Stop #82716,47.66847388903841,-122.18743657377821,Bus Stop
1593,South Rose Hill,47.67329960841128,-122.17475549040907,Lake Washington High School Athletic Field,47.673833,-122.179004,Football Stadium
1594,South Rose Hill,47.67329960841128,-122.17475549040907,Lake Washington High - Tennis Courts,47.671944,-122.17946,Tennis Court
1595,South Rose Hill,47.67329960841128,-122.17475549040907,Rose Hill Meadows Park,47.67686102601526,-122.17417843479869,Park
1596,South Rose Hill,47.67329960841128,-122.17475549040907,Perfect Wave Surf Shop,47.677077000000004,-122.176396,Sporting Goods Shop
1597,South Rose Hill,47.67329960841128,-122.17475549040907,Lake Washington High School - Gym,47.6726777211042,-122.18079033317284,Gym
1598,North Rose Hill,47.692684146999724,-122.172786055497,Danielson Grove,47.694217,-122.16954199999999,Garden
1599,North Rose Hill,47.692684146999724,-122.172786055497,Metro Bus Stop #74327,47.68978674525677,-122.17571448337354,Bus Stop
1600,North Rose Hill,47.692684146999724,-122.172786055497,Mark Twain Park,47.695322392582156,-122.16897046856118,Park
1601,North Rose Hill,47.692684146999724,-122.172786055497,North Rose Hill Woodlands Park Play Area,47.68878852766012,-122.17082514291623,Playground
1602,Highlands,47.6884126415569,-122.1881431029805,The Hawk House,47.689412,-122.189733,Public Art
1603,Highlands,47.6884126415569,-122.1881431029805,Spinney Homestead Park,47.68812452459188,-122.18580051643714,Park
1604,Highlands,47.6884126415569,-122.1881431029805,Cotton Hill Park,47.68739731583406,-122.18849349188945,Park
1605,Highlands,47.6884126415569,-122.1881431029805,Espresso Zita Catering,47.686239,-122.187592,Food
1606,Highlands,47.6884126415569,-122.1881431029805,Highlands Park,47.690599,-122.188849,Park
1607,Norkirk,47.685641912297456,-122.2022786896412,Van Aalst Park,47.6839493611367,-122.20479908284652,Park
1608,Norkirk,47.685641912297456,-122.2022786896412,Park By Our House,47.68751435015667,-122.20513596950325,Park
1609,Norkirk,47.685641912297456,-122.2022786896412,Sisters Restaurant,47.688448,-122.20528999999999,Food
1610,Totem Lake,47.7102860535989,-122.1786006148408,Chick-fil-A,47.7096168,-122.1792938,Fast Food Restaurant
1611,Totem Lake,47.7102860535989,-122.1786006148408,Trader Joe's,47.71177,-122.18181,Grocery Store
1612,Totem Lake,47.7102860535989,-122.1786006148408,203° Fahrenheit Coffee,47.712464000000004,-122.18087,Coffee Shop
1613,Totem Lake,47.7102860535989,-122.1786006148408,Whole Foods Market,47.71163673124393,-122.17980830375538,Grocery Store
1614,Totem Lake,47.7102860535989,-122.1786006148408,Cafe Veloce,47.711396930736896,-122.17866103410161,Italian Restaurant
1615,Totem Lake,47.7102860535989,-122.1786006148408,AT&T Store,47.71071923193381,-122.1800270636503,Mobile Phone Shop
1616,Totem Lake,47.7102860535989,-122.1786006148408,Barnes And Noble,47.711968,-122.180422,Bookstore
1617,Totem Lake,47.7102860535989,-122.1786006148408,MOD Pizza,47.711907,-122.181818,Pizza Place
1618,Totem Lake,47.7102860535989,-122.1786006148408,SEPHORA,47.7132734,-122.1800058,Cosmetics Shop
1619,Totem Lake,47.7102860535989,-122.1786006148408,Verizon,47.7106489,-122.1800784,Mobile Phone Shop
1620,Totem Lake,47.7102860535989,-122.1786006148408,lululemon,47.7129579,-122.1804941,Clothing Store
1621,Totem Lake,47.7102860535989,-122.1786006148408,Nordstrom Rack,47.711503,-122.179971,Clothing Store
1622,Totem Lake,47.7102860535989,-122.1786006148408,Wells Fargo,47.711385,-122.180775,Bank
1623,Totem Lake,47.7102860535989,-122.1786006148408,Ulta Beauty - Curbside Pickup Only,47.7130728,-122.181984,Cosmetics Shop
1624,Totem Lake,47.7102860535989,-122.1786006148408,Alta Healthy Cafe,47.712148,-122.176588,Szechuan Restaurant
